complaint_id,timestamp,area_id,area_name,district,state,latitude,longitude,transaction_type,complaint_category,transaction_amount,transaction_amount_bucket,time_to_report_mins,hour,day_of_week,is_weekend,previous_incident_count,area_atm_density,is_night_window,area_baseline_risk_score,label_generation_prob,target_cash_withdrawal_event,day_name,sin_hour,cos_hour,sin_day,cos_day,log_time_to_report,log_transaction_amount
NCRP-2026-SYN-014362,2026-07-31 22:34:43,AREA-TE-152,Tech-Corridor-District-B Industrial Cyber Cluster Sector-2,Tech-Corridor-District-B,State-South-Plateau,12.991577,77.593478,UPI_FRAUD,JOB_OFFER_FRAUD,50800.0,HIGH_50K_TO_200K,57,22,4,0,6,37,1,0.552,0.9606,1,Friday,-0.5,0.866025,-0.433884,-0.900969,4.0604,10.8357
NCRP-2026-SYN-014363,2026-07-19 23:28:16,AREA-FI-132,Financial-Hub-District-A Suburban Residential Zone Sector-7,Financial-Hub-District-A,State-West-Coast,19.015432,72.858197,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,54400.0,HIGH_50K_TO_200K,257,23,6,1,7,13,1,0.553,0.9156,1,Sunday,-0.258819,0.965926,-0.781831,0.62349,5.553,10.9041
NCRP-2026-SYN-014364,2026-07-28 10:44:14,AREA-CA-119,Capital-Metro-District-A Industrial Cyber Cluster Sector-19,Capital-Metro-District-A,State-National-Capital,28.541062,77.164962,CARD_SKIMMING,INVESTMENT_MULE_SCAM,88100.0,HIGH_50K_TO_200K,114,10,1,0,8,54,0,0.356,0.8225,0,Tuesday,0.5,-0.866025,0.781831,0.62349,4.7449,11.3862
NCRP-2026-SYN-014365,2026-05-26 02:02:36,AREA-IN-181,Industrial-Belt-District-E Commercial ATM Hub Sector-11,Industrial-Belt-District-E,State-East-Zone,22.535078,88.288657,UPI_FRAUD,INVESTMENT_MULE_SCAM,9000.0,LOW_UNDER_10K,338,2,1,0,9,40,1,0.676,0.98,1,Tuesday,0.5,0.866025,0.781831,0.62349,5.826,9.1051
NCRP-2026-SYN-014366,2026-07-20 16:20:16,AREA-FI-143,Financial-Hub-District-F Marketplace & Trade Center Sector-18,Financial-Hub-District-F,State-West-Coast,19.013386,72.830699,UPI_FRAUD,KYC_EXPIRY_SPOOF,15400.0,MID_10K_TO_50K,142,16,0,0,9,45,0,0.549,0.8547,1,Monday,-0.866025,-0.5,0.0,1.0,4.9628,9.6422
NCRP-2026-SYN-014367,2026-07-26 20:37:22,AREA-IN-181,Industrial-Belt-District-E Commercial ATM Hub Sector-11,Industrial-Belt-District-E,State-East-Zone,22.545065,88.294872,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,1500.0,LOW_UNDER_10K,231,20,6,1,9,40,0,0.676,0.9723,1,Sunday,-0.866025,0.5,-0.781831,0.62349,5.4467,7.3139
NCRP-2026-SYN-014368,2026-05-27 13:12:54,AREA-IN-181,Industrial-Belt-District-E Commercial ATM Hub Sector-11,Industrial-Belt-District-E,State-East-Zone,22.529406,88.298217,UPI_FRAUD,INVESTMENT_MULE_SCAM,21600.0,MID_10K_TO_50K,145,13,2,0,10,40,0,0.676,0.98,1,Wednesday,-0.258819,-0.965926,0.974928,-0.222521,4.9836,9.9805
NCRP-2026-SYN-014369,2026-06-21 09:54:09,AREA-CA-125,Capital-Metro-District-A Tech Park Outskirts Sector-25,Capital-Metro-District-A,State-National-Capital,28.678578,77.242965,UPI_FRAUD,INVESTMENT_MULE_SCAM,1100.0,LOW_UNDER_10K,121,9,6,1,10,24,0,0.517,0.8718,0,Sunday,0.707107,-0.707107,-0.781831,0.62349,4.804,7.004
NCRP-2026-SYN-014370,2026-08-17 15:53:20,AREA-FI-131,Financial-Hub-District-F Commercial ATM Hub Sector-6,Financial-Hub-District-F,State-West-Coast,19.122081,73.18488,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,10900.0,MID_10K_TO_50K,69,15,0,0,9,51,0,0.63,0.8268,1,Monday,-0.707107,-0.707107,0.0,1.0,4.2485,9.2966
NCRP-2026-SYN-014371,2026-07-12 15:46:33,AREA-CA-118,Capital-Metro-District-F Commercial ATM Hub Sector-18,Capital-Metro-District-F,State-National-Capital,28.709516,77.276254,UPI_FRAUD,KYC_EXPIRY_SPOOF,3800.0,LOW_UNDER_10K,204,15,6,1,17,39,0,0.905,0.98,0,Sunday,-0.707107,-0.707107,-0.781831,0.62349,5.323,8.243
NCRP-2026-SYN-014372,2026-06-02 10:34:10,AREA-TE-162,Tech-Corridor-District-F Commercial ATM Hub Sector-12,Tech-Corridor-District-F,State-South-Plateau,12.837516,77.592215,UPI_FRAUD,KYC_EXPIRY_SPOOF,5200.0,LOW_UNDER_10K,111,10,1,0,3,45,0,0.332,0.7996,1,Tuesday,0.5,-0.866025,0.781831,0.62349,4.7185,8.5566
NCRP-2026-SYN-014373,2026-08-01 15:18:48,AREA-CA-119,Capital-Metro-District-A Industrial Cyber Cluster Sector-19,Capital-Metro-District-A,State-National-Capital,28.530894,77.161714,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,20600.0,MID_10K_TO_50K,313,15,5,1,7,54,0,0.356,0.9213,1,Saturday,-0.707107,-0.707107,-0.974928,-0.222521,5.7494,9.9331
NCRP-2026-SYN-014374,2026-07-15 15:38:41,AREA-CA-103,Capital-Metro-District-C High-Density Transit Node Sector-3,Capital-Metro-District-C,State-National-Capital,28.473735,77.174211,UPI_FRAUD,PHISHING_PORTAL,91300.0,HIGH_50K_TO_200K,52,15,2,0,8,37,0,0.627,0.8111,1,Wednesday,-0.707107,-0.707107,0.974928,-0.222521,3.9703,11.4219
NCRP-2026-SYN-014375,2026-06-09 23:28:05,AREA-FI-129,Financial-Hub-District-D Industrial Cyber Cluster Sector-4,Financial-Hub-District-D,State-West-Coast,19.087127,72.906717,UPI_FRAUD,INVESTMENT_MULE_SCAM,4000.0,LOW_UNDER_10K,149,23,1,0,6,51,1,0.818,0.98,0,Tuesday,-0.258819,0.965926,0.781831,0.62349,5.0106,8.2943
NCRP-2026-SYN-014376,2026-07-17 00:03:36,AREA-CE-189,Central-Grid-District-D Marketplace & Trade Center Sector-4,Central-Grid-District-D,State-Central-Valley,20.929198,79.0826,UPI_FRAUD,JOB_OFFER_FRAUD,41400.0,MID_10K_TO_50K,138,0,4,0,10,50,1,0.638,0.98,1,Friday,0.0,1.0,-0.433884,-0.900969,4.9345,10.6311
NCRP-2026-SYN-014377,2026-06-29 23:10:42,AREA-TE-158,Tech-Corridor-District-B Commercial ATM Hub Sector-8,Tech-Corridor-District-B,State-South-Plateau,13.033836,77.504692,NET_BANKING_PHISHING,SEXTORTION_BLACKMAIL,5900.0,LOW_UNDER_10K,129,23,0,0,7,47,1,0.75,0.98,0,Monday,-0.258819,0.965926,0.0,1.0,4.8675,8.6829
NCRP-2026-SYN-014378,2026-06-21 00:23:58,AREA-CE-187,Central-Grid-District-B Commercial ATM Hub Sector-2,Central-Grid-District-B,State-Central-Valley,21.132459,79.053875,AEPS_SPOOF,PHISHING_PORTAL,2000.0,LOW_UNDER_10K,143,0,6,1,12,52,1,0.726,0.98,0,Sunday,0.0,1.0,-0.781831,0.62349,4.9698,7.6014
NCRP-2026-SYN-014379,2026-08-05 12:15:30,AREA-IN-174,Industrial-Belt-District-D Marketplace & Trade Center Sector-4,Industrial-Belt-District-D,State-East-Zone,22.528224,88.368874,CARD_SKIMMING,INVESTMENT_MULE_SCAM,31000.0,MID_10K_TO_50K,12,12,2,0,14,37,0,0.753,0.924,1,Wednesday,0.0,-1.0,0.974928,-0.222521,2.5649,10.3418
NCRP-2026-SYN-014380,2026-08-01 14:14:07,AREA-CE-194,Central-Grid-District-C High-Density Transit Node Sector-9,Central-Grid-District-C,State-Central-Valley,21.127728,79.067282,UPI_FRAUD,PHISHING_PORTAL,10100.0,MID_10K_TO_50K,64,14,5,1,6,41,0,0.342,0.8426,0,Saturday,-0.5,-0.866025,-0.974928,-0.222521,4.1744,9.2204
NCRP-2026-SYN-014381,2026-08-16 23:04:23,AREA-CA-118,Capital-Metro-District-F Commercial ATM Hub Sector-18,Capital-Metro-District-F,State-National-Capital,28.698572,77.259794,CARD_SKIMMING,INVESTMENT_MULE_SCAM,23600.0,MID_10K_TO_50K,101,23,6,1,13,39,1,0.905,0.98,1,Sunday,-0.258819,0.965926,-0.781831,0.62349,4.625,10.069
NCRP-2026-SYN-014382,2026-06-07 10:04:45,AREA-CA-108,Capital-Metro-District-B Tech Park Outskirts Sector-8,Capital-Metro-District-B,State-National-Capital,28.57839,77.298929,UPI_FRAUD,JOB_OFFER_FRAUD,16300.0,MID_10K_TO_50K,230,10,6,1,8,19,0,0.53,0.8077,0,Sunday,0.5,-0.866025,-0.781831,0.62349,5.4424,9.699
NCRP-2026-SYN-014383,2026-06-24 15:37:51,AREA-TE-151,Tech-Corridor-District-A University Campus Zone Sector-1,Tech-Corridor-District-A,State-South-Plateau,12.998218,77.526002,AEPS_SPOOF,SEXTORTION_BLACKMAIL,20000.0,MID_10K_TO_50K,28,15,2,0,5,18,0,0.372,0.6011,0,Wednesday,-0.707107,-0.707107,0.974928,-0.222521,3.3673,9.9035
NCRP-2026-SYN-014384,2026-05-27 15:57:28,AREA-TE-160,Tech-Corridor-District-D University Campus Zone Sector-10,Tech-Corridor-District-D,State-South-Plateau,13.015049,77.708613,CARD_SKIMMING,PHISHING_PORTAL,27500.0,MID_10K_TO_50K,541,15,2,0,10,17,0,0.584,0.7766,1,Wednesday,-0.707107,-0.707107,0.974928,-0.222521,6.2953,10.222
NCRP-2026-SYN-014385,2026-08-09 19:27:46,AREA-FI-143,Financial-Hub-District-F Marketplace & Trade Center Sector-18,Financial-Hub-District-F,State-West-Coast,19.006481,72.833659,AEPS_SPOOF,PHISHING_PORTAL,10000.0,MID_10K_TO_50K,79,19,6,1,8,45,0,0.549,0.9781,1,Sunday,-0.965926,0.258819,-0.781831,0.62349,4.382,9.2104
NCRP-2026-SYN-014386,2026-07-03 15:16:03,AREA-CA-124,Capital-Metro-District-F Industrial Cyber Cluster Sector-24,Capital-Metro-District-F,State-National-Capital,28.762206,77.246492,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,27600.0,MID_10K_TO_50K,25,15,4,0,9,53,0,0.374,0.8165,1,Friday,-0.707107,-0.707107,-0.433884,-0.900969,3.2581,10.2256
NCRP-2026-SYN-014387,2026-07-08 23:34:04,AREA-CA-114,Capital-Metro-District-B Marketplace & Trade Center Sector-14,Capital-Metro-District-B,State-National-Capital,28.544037,77.183951,AEPS_SPOOF,PHISHING_PORTAL,10000.0,MID_10K_TO_50K,102,23,2,0,17,34,1,0.572,0.98,0,Wednesday,-0.258819,0.965926,0.974928,-0.222521,4.6347,9.2104
NCRP-2026-SYN-014388,2026-07-06 14:48:14,AREA-FI-139,Financial-Hub-District-B High-Density Transit Node Sector-14,Financial-Hub-District-B,State-West-Coast,19.189873,72.767741,NET_BANKING_PHISHING,INVESTMENT_MULE_SCAM,447000.0,CRITICAL_ABOVE_200K,268,14,0,0,3,35,0,0.365,0.8071,1,Monday,-0.5,-0.866025,0.0,1.0,5.5947,13.0103
NCRP-2026-SYN-014389,2026-08-11 10:09:31,AREA-TE-160,Tech-Corridor-District-D University Campus Zone Sector-10,Tech-Corridor-District-D,State-South-Plateau,13.025667,77.707866,UPI_FRAUD,INVESTMENT_MULE_SCAM,4000.0,LOW_UNDER_10K,20,10,1,0,5,17,0,0.584,0.6444,0,Tuesday,0.5,-0.866025,0.781831,0.62349,3.0445,8.2943
NCRP-2026-SYN-014390,2026-08-04 23:05:55,AREA-FI-129,Financial-Hub-District-D Industrial Cyber Cluster Sector-4,Financial-Hub-District-D,State-West-Coast,19.091528,72.912121,UPI_FRAUD,PHISHING_PORTAL,13400.0,MID_10K_TO_50K,26,23,1,0,10,51,1,0.818,0.98,1,Tuesday,-0.258819,0.965926,0.781831,0.62349,3.2958,9.5031
NCRP-2026-SYN-014391,2026-08-13 23:39:43,AREA-IN-185,Industrial-Belt-District-C High-Density Transit Node Sector-15,Industrial-Belt-District-C,State-East-Zone,22.57634,88.427472,CARD_SKIMMING,PHISHING_PORTAL,5700.0,LOW_UNDER_10K,241,23,3,0,7,39,1,0.589,0.98,1,Thursday,-0.258819,0.965926,0.433884,-0.900969,5.4889,8.6484
NCRP-2026-SYN-014392,2026-06-14 12:53:34,AREA-CA-124,Capital-Metro-District-F Industrial Cyber Cluster Sector-24,Capital-Metro-District-F,State-National-Capital,28.771022,77.253562,NET_BANKING_PHISHING,JOB_OFFER_FRAUD,16100.0,MID_10K_TO_50K,142,12,6,1,4,53,0,0.374,0.8838,1,Sunday,0.0,-1.0,-0.781831,0.62349,4.9628,9.6866
NCRP-2026-SYN-014393,2026-08-09 12:39:32,AREA-IN-172,Industrial-Belt-District-B University Campus Zone Sector-2,Industrial-Belt-District-B,State-East-Zone,22.590573,88.41918,UPI_FRAUD,PHISHING_PORTAL,33000.0,MID_10K_TO_50K,7,12,6,1,5,16,0,0.32,0.606,0,Sunday,0.0,-1.0,-0.781831,0.62349,2.0794,10.4043
NCRP-2026-SYN-014394,2026-07-18 04:03:40,AREA-FI-143,Financial-Hub-District-F Marketplace & Trade Center Sector-18,Financial-Hub-District-F,State-West-Coast,19.014582,72.832479,AEPS_SPOOF,JOB_OFFER_FRAUD,5000.0,LOW_UNDER_10K,109,4,5,1,10,45,1,0.549,0.9522,1,Saturday,0.866025,0.5,-0.974928,-0.222521,4.7005,8.5174
NCRP-2026-SYN-014395,2026-07-18 22:33:04,AREA-CE-195,Central-Grid-District-D Marketplace & Trade Center Sector-10,Central-Grid-District-D,State-Central-Valley,21.164527,78.987294,UPI_FRAUD,SEXTORTION_BLACKMAIL,3000.0,LOW_UNDER_10K,66,22,5,1,11,38,1,0.385,0.9605,0,Saturday,-0.5,0.866025,-0.974928,-0.222521,4.2047,8.0067
NCRP-2026-SYN-014396,2026-07-01 11:05:27,AREA-TE-154,Tech-Corridor-District-D Industrial Cyber Cluster Sector-4,Tech-Corridor-District-D,State-South-Plateau,12.797219,77.566658,UPI_FRAUD,PHISHING_PORTAL,23000.0,MID_10K_TO_50K,86,11,2,0,3,52,0,0.444,0.805,1,Wednesday,0.258819,-0.965926,0.974928,-0.222521,4.4659,10.0433
NCRP-2026-SYN-014397,2026-08-14 11:46:24,AREA-CA-116,Capital-Metro-District-D High-Density Transit Node Sector-16,Capital-Metro-District-D,State-National-Capital,28.637908,77.19126,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,5100.0,LOW_UNDER_10K,15,11,4,0,7,51,0,0.291,0.6095,0,Friday,0.258819,-0.965926,-0.433884,-0.900969,2.7726,8.5372
NCRP-2026-SYN-014398,2026-06-06 07:48:29,AREA-CE-188,Central-Grid-District-C Marketplace & Trade Center Sector-3,Central-Grid-District-C,State-Central-Valley,21.044668,78.980806,CARD_SKIMMING,INVESTMENT_MULE_SCAM,36300.0,MID_10K_TO_50K,185,7,5,1,5,45,0,0.761,0.98,1,Saturday,0.965926,-0.258819,-0.974928,-0.222521,5.2257,10.4996
NCRP-2026-SYN-014399,2026-08-20 11:38:17,AREA-TE-164,Tech-Corridor-District-B Tech Park Outskirts Sector-14,Tech-Corridor-District-B,State-South-Plateau,12.933172,77.52962,UPI_FRAUD,PHISHING_PORTAL,10900.0,MID_10K_TO_50K,465,11,3,0,7,17,0,0.562,0.7255,1,Thursday,0.258819,-0.965926,0.433884,-0.900969,6.1442,9.2966
NCRP-2026-SYN-014400,2026-06-14 03:26:56,AREA-IN-179,Industrial-Belt-District-C High-Density Transit Node Sector-9,Industrial-Belt-District-C,State-East-Zone,22.574247,88.499437,NET_BANKING_PHISHING,INVESTMENT_MULE_SCAM,25900.0,MID_10K_TO_50K,5,3,6,1,10,30,1,0.846,0.98,0,Sunday,0.707107,0.707107,-0.781831,0.62349,1.7918,10.162
NCRP-2026-SYN-014401,2026-07-24 14:01:21,AREA-CA-104,Capital-Metro-District-D Commercial ATM Hub Sector-4,Capital-Metro-District-D,State-National-Capital,28.619115,77.091277,UPI_FRAUD,INVESTMENT_MULE_SCAM,13500.0,MID_10K_TO_50K,177,14,4,0,8,47,0,0.375,0.9187,0,Friday,-0.5,-0.866025,-0.433884,-0.900969,5.1818,9.5105
NCRP-2026-SYN-014402,2026-07-30 23:22:35,AREA-TE-157,Tech-Corridor-District-A High-Density Transit Node Sector-7,Tech-Corridor-District-A,State-South-Plateau,12.978418,77.597914,UPI_FRAUD,INVESTMENT_MULE_SCAM,32800.0,MID_10K_TO_50K,141,23,3,0,3,42,1,0.412,0.9598,0,Thursday,-0.258819,0.965926,0.433884,-0.900969,4.9558,10.3982
NCRP-2026-SYN-014403,2026-06-13 12:43:00,AREA-IN-183,Industrial-Belt-District-A Industrial Cyber Cluster Sector-13,Industrial-Belt-District-A,State-East-Zone,22.642951,88.473834,UPI_FRAUD,JOB_OFFER_FRAUD,10000.0,MID_10K_TO_50K,58,12,5,1,9,54,0,0.715,0.98,1,Saturday,0.0,-1.0,-0.974928,-0.222521,4.0775,9.2104
NCRP-2026-SYN-014404,2026-06-26 23:30:31,AREA-CA-123,Capital-Metro-District-E Suburban Residential Zone Sector-23,Capital-Metro-District-E,State-National-Capital,28.567862,77.225039,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,9900.0,LOW_UNDER_10K,257,23,4,0,8,13,1,0.452,0.839,1,Friday,-0.258819,0.965926,-0.433884,-0.900969,5.553,9.2004
NCRP-2026-SYN-014405,2026-08-20 21:44:20,AREA-CA-113,Capital-Metro-District-A Marketplace & Trade Center Sector-13,Capital-Metro-District-A,State-National-Capital,28.543538,77.168636,CARD_SKIMMING,INVESTMENT_MULE_SCAM,58800.0,HIGH_50K_TO_200K,242,21,3,0,5,42,1,0.433,0.98,1,Thursday,-0.707107,0.707107,0.433884,-0.900969,5.4931,10.9819
NCRP-2026-SYN-014406,2026-08-22 11:18:00,AREA-IN-184,Industrial-Belt-District-B Marketplace & Trade Center Sector-14,Industrial-Belt-District-B,State-East-Zone,22.425046,88.481596,UPI_FRAUD,KYC_EXPIRY_SPOOF,37000.0,MID_10K_TO_50K,200,11,5,1,11,39,0,0.76,0.98,0,Saturday,0.258819,-0.965926,-0.974928,-0.222521,5.3033,10.5187
NCRP-2026-SYN-014407,2026-05-29 19:12:05,AREA-CA-123,Capital-Metro-District-E Suburban Residential Zone Sector-23,Capital-Metro-District-E,State-National-Capital,28.547789,77.228421,UPI_FRAUD,INVESTMENT_MULE_SCAM,12400.0,MID_10K_TO_50K,209,19,4,0,4,13,0,0.452,0.7012,0,Friday,-0.965926,0.258819,-0.433884,-0.900969,5.3471,9.4255
NCRP-2026-SYN-014408,2026-07-10 16:50:33,AREA-CA-118,Capital-Metro-District-F Commercial ATM Hub Sector-18,Capital-Metro-District-F,State-National-Capital,28.705161,77.26539,UPI_FRAUD,PHISHING_PORTAL,2600.0,LOW_UNDER_10K,62,16,4,0,15,39,0,0.905,0.98,1,Friday,-0.866025,-0.5,-0.433884,-0.900969,4.1431,7.8637
NCRP-2026-SYN-014409,2026-07-16 14:22:37,AREA-FI-140,Financial-Hub-District-C Industrial Cyber Cluster Sector-15,Financial-Hub-District-C,State-West-Coast,19.082704,72.847969,AEPS_SPOOF,INVESTMENT_MULE_SCAM,5000.0,LOW_UNDER_10K,260,14,3,0,13,64,0,0.945,0.98,1,Thursday,-0.5,-0.866025,0.433884,-0.900969,5.5645,8.5174
NCRP-2026-SYN-014410,2026-08-04 03:11:49,AREA-CE-193,Central-Grid-District-B Marketplace & Trade Center Sector-8,Central-Grid-District-B,State-Central-Valley,21.222931,79.191855,UPI_FRAUD,INVESTMENT_MULE_SCAM,4700.0,LOW_UNDER_10K,231,3,1,0,5,35,1,0.436,0.98,1,Tuesday,0.707107,0.707107,0.781831,0.62349,5.4467,8.4555
NCRP-2026-SYN-014411,2026-06-13 00:39:19,AREA-CA-103,Capital-Metro-District-C High-Density Transit Node Sector-3,Capital-Metro-District-C,State-National-Capital,28.472987,77.165574,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,47300.0,MID_10K_TO_50K,15,0,5,1,11,37,1,0.627,0.923,1,Saturday,0.0,1.0,-0.974928,-0.222521,2.7726,10.7643
NCRP-2026-SYN-014412,2026-08-14 00:26:16,AREA-TE-161,Tech-Corridor-District-E University Campus Zone Sector-11,Tech-Corridor-District-E,State-South-Plateau,12.947216,77.647874,SIM_CLONE_FRAUD,PHISHING_PORTAL,9900.0,LOW_UNDER_10K,143,0,4,0,11,15,1,0.579,0.9144,0,Friday,0.0,1.0,-0.433884,-0.900969,4.9698,9.2004
NCRP-2026-SYN-014413,2026-08-15 23:39:17,AREA-FI-126,Financial-Hub-District-A Industrial Cyber Cluster Sector-1,Financial-Hub-District-A,State-West-Coast,19.071639,72.905278,UPI_FRAUD,SEXTORTION_BLACKMAIL,16700.0,MID_10K_TO_50K,77,23,5,1,12,60,1,0.443,0.98,1,Saturday,-0.258819,0.965926,-0.974928,-0.222521,4.3567,9.7232
NCRP-2026-SYN-014414,2026-08-08 05:22:55,AREA-FI-142,Financial-Hub-District-E High-Density Transit Node Sector-17,Financial-Hub-District-E,State-West-Coast,19.025908,72.953578,SIM_CLONE_FRAUD,INVESTMENT_MULE_SCAM,43600.0,MID_10K_TO_50K,136,5,5,1,10,27,0,0.605,0.98,1,Saturday,0.965926,0.258819,-0.974928,-0.222521,4.92,10.6828
NCRP-2026-SYN-014415,2026-07-28 02:11:23,AREA-TE-160,Tech-Corridor-District-D University Campus Zone Sector-10,Tech-Corridor-District-D,State-South-Plateau,13.016282,77.707643,UPI_FRAUD,INVESTMENT_MULE_SCAM,21500.0,MID_10K_TO_50K,229,2,1,0,9,17,1,0.584,0.9466,1,Tuesday,0.5,0.866025,0.781831,0.62349,5.4381,9.9759
NCRP-2026-SYN-014416,2026-06-03 21:02:05,AREA-IN-174,Industrial-Belt-District-D Marketplace & Trade Center Sector-4,Industrial-Belt-District-D,State-East-Zone,22.523792,88.365478,AEPS_SPOOF,SEXTORTION_BLACKMAIL,10000.0,MID_10K_TO_50K,109,21,2,0,10,37,1,0.753,0.98,1,Wednesday,-0.707107,0.707107,0.974928,-0.222521,4.7005,9.2104
NCRP-2026-SYN-014417,2026-05-26 13:55:51,AREA-FI-135,Financial-Hub-District-D Industrial Cyber Cluster Sector-10,Financial-Hub-District-D,State-West-Coast,19.019414,72.862705,AEPS_SPOOF,INVESTMENT_MULE_SCAM,5000.0,LOW_UNDER_10K,11,13,1,0,9,58,0,0.463,0.7692,0,Tuesday,-0.258819,-0.965926,0.781831,0.62349,2.4849,8.5174
NCRP-2026-SYN-014418,2026-07-15 12:16:59,AREA-IN-185,Industrial-Belt-District-C High-Density Transit Node Sector-15,Industrial-Belt-District-C,State-East-Zone,22.576951,88.420205,UPI_FRAUD,SEXTORTION_BLACKMAIL,7500.0,LOW_UNDER_10K,154,12,2,0,6,39,0,0.589,0.945,1,Wednesday,0.0,-1.0,0.974928,-0.222521,5.0434,8.9228
NCRP-2026-SYN-014419,2026-08-12 23:09:28,AREA-CA-101,Capital-Metro-District-A University Campus Zone Sector-1,Capital-Metro-District-A,State-National-Capital,28.657378,77.195852,AEPS_SPOOF,KYC_EXPIRY_SPOOF,2000.0,LOW_UNDER_10K,53,23,2,0,8,18,1,0.41,0.8752,1,Wednesday,-0.258819,0.965926,0.974928,-0.222521,3.989,7.6014
NCRP-2026-SYN-014420,2026-07-26 22:30:03,AREA-CA-124,Capital-Metro-District-F Industrial Cyber Cluster Sector-24,Capital-Metro-District-F,State-National-Capital,28.757121,77.24902,CARD_SKIMMING,INVESTMENT_MULE_SCAM,39800.0,MID_10K_TO_50K,8,22,6,1,5,53,1,0.374,0.8943,1,Sunday,-0.5,0.866025,-0.781831,0.62349,2.1972,10.5916
NCRP-2026-SYN-014421,2026-08-01 16:19:54,AREA-CE-189,Central-Grid-District-D Marketplace & Trade Center Sector-4,Central-Grid-District-D,State-Central-Valley,20.935885,79.072779,UPI_FRAUD,INVESTMENT_MULE_SCAM,17800.0,MID_10K_TO_50K,65,16,5,1,13,50,0,0.638,0.9531,0,Saturday,-0.866025,-0.5,-0.974928,-0.222521,4.1897,9.787
NCRP-2026-SYN-014422,2026-08-19 13:32:11,AREA-FI-134,Financial-Hub-District-C Industrial Cyber Cluster Sector-9,Financial-Hub-District-C,State-West-Coast,19.080734,72.823169,UPI_FRAUD,PHISHING_PORTAL,6500.0,LOW_UNDER_10K,10,13,2,0,3,51,0,0.285,0.7051,0,Wednesday,-0.258819,-0.965926,0.974928,-0.222521,2.3979,8.7797
NCRP-2026-SYN-014423,2026-06-24 22:47:23,AREA-FI-145,Financial-Hub-District-B Commercial ATM Hub Sector-20,Financial-Hub-District-B,State-West-Coast,19.182602,72.884779,AEPS_SPOOF,JOB_OFFER_FRAUD,5000.0,LOW_UNDER_10K,21,22,2,0,7,41,1,0.657,0.98,1,Wednesday,-0.5,0.866025,0.974928,-0.222521,3.091,8.5174
NCRP-2026-SYN-014424,2026-07-11 08:44:17,AREA-IN-185,Industrial-Belt-District-C High-Density Transit Node Sector-15,Industrial-Belt-District-C,State-East-Zone,22.570496,88.42564,AEPS_SPOOF,KYC_EXPIRY_SPOOF,5000.0,LOW_UNDER_10K,176,8,5,1,11,39,0,0.589,0.98,0,Saturday,0.866025,-0.5,-0.974928,-0.222521,5.1761,8.5174
NCRP-2026-SYN-014425,2026-06-26 13:11:05,AREA-CA-110,Capital-Metro-District-D University Campus Zone Sector-10,Capital-Metro-District-D,State-National-Capital,28.571166,77.192574,UPI_FRAUD,JOB_OFFER_FRAUD,11500.0,MID_10K_TO_50K,57,13,4,0,4,13,0,0.377,0.5946,0,Friday,-0.258819,-0.965926,-0.433884,-0.900969,4.0604,9.3502
NCRP-2026-SYN-014426,2026-06-24 13:00:07,AREA-FI-145,Financial-Hub-District-B Commercial ATM Hub Sector-20,Financial-Hub-District-B,State-West-Coast,19.175708,72.879922,AEPS_SPOOF,INVESTMENT_MULE_SCAM,10000.0,MID_10K_TO_50K,21,13,2,0,9,41,0,0.657,0.8904,1,Wednesday,-0.258819,-0.965926,0.974928,-0.222521,3.091,9.2104
NCRP-2026-SYN-014427,2026-06-09 09:54:21,AREA-IN-181,Industrial-Belt-District-E Commercial ATM Hub Sector-11,Industrial-Belt-District-E,State-East-Zone,22.530087,88.297425,UPI_FRAUD,PHISHING_PORTAL,48600.0,MID_10K_TO_50K,303,9,1,0,14,40,0,0.676,0.9559,1,Tuesday,0.707107,-0.707107,0.781831,0.62349,5.717,10.7914
NCRP-2026-SYN-014428,2026-07-25 19:17:49,AREA-CA-107,Capital-Metro-District-A Commercial ATM Hub Sector-7,Capital-Metro-District-A,State-National-Capital,28.668864,77.228572,AEPS_SPOOF,SEXTORTION_BLACKMAIL,20000.0,MID_10K_TO_50K,5,19,5,1,8,34,0,0.622,0.9105,1,Saturday,-0.965926,0.258819,-0.974928,-0.222521,1.7918,9.9035
NCRP-2026-SYN-014429,2026-06-06 01:23:55,AREA-TE-153,Tech-Corridor-District-C University Campus Zone Sector-3,Tech-Corridor-District-C,State-South-Plateau,13.145598,77.540431,SIM_CLONE_FRAUD,JOB_OFFER_FRAUD,28400.0,MID_10K_TO_50K,41,1,5,1,7,6,1,0.567,0.7267,0,Saturday,0.258819,0.965926,-0.974928,-0.222521,3.7377,10.2542
NCRP-2026-SYN-014430,2026-06-07 12:34:48,AREA-CE-187,Central-Grid-District-B Commercial ATM Hub Sector-2,Central-Grid-District-B,State-Central-Valley,21.126431,79.045565,NET_BANKING_PHISHING,INVESTMENT_MULE_SCAM,27200.0,MID_10K_TO_50K,130,12,6,1,11,52,0,0.726,0.9688,1,Sunday,0.0,-1.0,-0.781831,0.62349,4.8752,10.211
